config_id,workload,time,max-resident-set-size
912,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,93.88,753092
912,Johnny_1280x720_60_short.y4m,26.36,194532
912,sd_city_4cif_short.y4m,16.2,82756
912,sd_bridge_close_cif_short.y4m,1.65,22500
912,riverbed_1080p25_short.y4m,77.04,252384
912,pedestrian_area_1080p25_short.y4m,40.24,251656
912,sintel_trailer_2k_720p24_short.y4m,4.3,126520
913,riverbed_1080p25_short.y4m,75.21,251396
913,sd_city_4cif_short.y4m,16.05,82676
913,sd_crew_cif_short.y4m,2.85,22740
913,pedestrian_area_1080p25_short.y4m,38.95,250584
913,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,90.39,752640
913,blue_sky_1080p25_short.y4m,32.41,250588
913,Johnny_1280x720_60_short.y4m,25.88,192584
913,sd_bridge_close_cif_short.y4m,1.63,22500
913,sintel_trailer_2k_720p24_short.y4m,4.34,126516
914,riverbed_1080p25_short.y4m,6.96,252568
914,sd_city_4cif_short.y4m,1.29,81040
914,sintel_trailer_2k_720p24_short.y4m,0.39,127224
914,sd_bridge_close_cif_short.y4m,0.16,23104
914,sd_crew_cif_short.y4m,0.25,23340
914,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.69,755788
914,blue_sky_1080p25_short.y4m,2.82,251036
914,Johnny_1280x720_60_short.y4m,2.05,193712
914,pedestrian_area_1080p25_short.y4m,3.44,252568
915,blue_sky_1080p25_short.y4m,2.83,250772
915,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.67,755784
915,sintel_trailer_2k_720p24_short.y4m,0.39,129004
915,sd_crew_cif_short.y4m,0.25,23340
915,sd_bridge_close_cif_short.y4m,0.16,23104
915,sd_city_4cif_short.y4m,1.3,81036
915,riverbed_1080p25_short.y4m,7.09,250044
915,pedestrian_area_1080p25_short.y4m,3.46,252568
915,Johnny_1280x720_60_short.y4m,2.05,192776
916,riverbed_1080p25_short.y4m,58.92,112104
916,sintel_trailer_2k_720p24_short.y4m,4.35,58124
916,blue_sky_1080p25_short.y4m,27.95,112396
916,Johnny_1280x720_60_short.y4m,22.81,56400
916,pedestrian_area_1080p25_short.y4m,33.45,112192
916,sd_bridge_close_cif_short.y4m,1.34,10272
916,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,81.21,406352
916,sd_crew_cif_short.y4m,2.39,10496
916,sd_city_4cif_short.y4m,12.87,26936
917,sd_crew_cif_short.y4m,3.2,22732
917,sintel_trailer_2k_720p24_short.y4m,4.6,126776
917,riverbed_1080p25_short.y4m,85.06,251656
917,sd_bridge_close_cif_short.y4m,1.83,22500
917,pedestrian_area_1080p25_short.y4m,44.16,251616
917,blue_sky_1080p25_short.y4m,35.54,251396
917,Johnny_1280x720_60_short.y4m,28.29,192560
917,sd_city_4cif_short.y4m,17.07,83584
917,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,103.68,753096
918,sd_bridge_close_cif_short.y4m,0.66,12436
918,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.22,575816
918,sd_crew_cif_short.y4m,1.1,12464
918,sintel_trailer_2k_720p24_short.y4m,2.05,82412
918,blue_sky_1080p25_short.y4m,12.41,155188
918,pedestrian_area_1080p25_short.y4m,14.67,155188
918,sd_city_4cif_short.y4m,5.43,40688
918,riverbed_1080p25_short.y4m,26.84,159176
918,Johnny_1280x720_60_short.y4m,10.13,81132
919,sd_crew_cif_short.y4m,0.17,25860
919,sintel_trailer_2k_720p24_short.y4m,0.27,200528
919,Johnny_1280x720_60_short.y4m,1.24,300884
919,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.42,1097304
919,pedestrian_area_1080p25_short.y4m,2.01,395280
919,sd_city_4cif_short.y4m,0.76,147576
919,riverbed_1080p25_short.y4m,3.97,397208
919,blue_sky_1080p25_short.y4m,1.59,393408
919,sd_bridge_close_cif_short.y4m,0.12,25812
920,sintel_trailer_2k_720p24_short.y4m,4.35,57112
920,blue_sky_1080p25_short.y4m,27.96,110724
920,pedestrian_area_1080p25_short.y4m,33.49,111464
920,sd_city_4cif_short.y4m,12.88,28660
920,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,81.22,405972
920,sd_crew_cif_short.y4m,2.39,10492
920,sd_bridge_close_cif_short.y4m,1.34,10272
920,riverbed_1080p25_short.y4m,58.87,112796
920,Johnny_1280x720_60_short.y4m,22.77,56640
921,sintel_trailer_2k_720p24_short.y4m,0.45,81232
921,sd_crew_cif_short.y4m,0.24,13440
921,pedestrian_area_1080p25_short.y4m,3.52,157672
921,blue_sky_1080p25_short.y4m,3.23,159560
921,Johnny_1280x720_60_short.y4m,2.49,82536
921,sd_city_4cif_short.y4m,1.17,42780
921,sd_bridge_close_cif_short.y4m,0.16,13460
921,riverbed_1080p25_short.y4m,6.38,159536
921,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.87,575824
922,Johnny_1280x720_60_short.y4m,2.12,303752
922,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.34,1098404
922,blue_sky_1080p25_short.y4m,2.95,396864
922,riverbed_1080p25_short.y4m,8.32,393124
922,sd_city_4cif_short.y4m,1.41,151412
922,sd_bridge_close_cif_short.y4m,0.18,27408
922,sintel_trailer_2k_720p24_short.y4m,0.44,200672
922,sd_crew_cif_short.y4m,0.28,27460
922,pedestrian_area_1080p25_short.y4m,3.88,393128
923,Johnny_1280x720_60_short.y4m,24.08,56688
923,sintel_trailer_2k_720p24_short.y4m,4.54,57948
923,sd_bridge_close_cif_short.y4m,1.36,10320
923,blue_sky_1080p25_short.y4m,28.77,111712
923,sd_city_4cif_short.y4m,12.94,25260
923,sd_crew_cif_short.y4m,2.41,10544
923,pedestrian_area_1080p25_short.y4m,33.9,111608
923,riverbed_1080p25_short.y4m,63.03,112148
923,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,82.5,406028
924,pedestrian_area_1080p25_short.y4m,2.25,420836
924,blue_sky_1080p25_short.y4m,1.75,420792
924,sintel_trailer_2k_720p24_short.y4m,0.33,210760
924,Johnny_1280x720_60_short.y4m,1.18,338280
924,sd_city_4cif_short.y4m,0.85,165196
924,riverbed_1080p25_short.y4m,4.55,420868
924,sd_bridge_close_cif_short.y4m,0.15,27396
924,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.91,1195492
924,sd_crew_cif_short.y4m,0.19,27452
925,riverbed_1080p25_short.y4m,78.7,182216
925,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,113.41,664432
925,sd_crew_cif_short.y4m,2.83,14840
925,pedestrian_area_1080p25_short.y4m,43.87,180344
925,sintel_trailer_2k_720p24_short.y4m,4.93,94696
925,Johnny_1280x720_60_short.y4m,33.08,94788
925,sd_bridge_close_cif_short.y4m,1.86,14856
925,blue_sky_1080p25_short.y4m,41.6,180352
925,sd_city_4cif_short.y4m,16.21,48540
926,Johnny_1280x720_60_short.y4m,25.84,197440
926,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,90.39,753092
926,sintel_trailer_2k_720p24_short.y4m,4.34,126516
926,sd_crew_cif_short.y4m,2.85,22936
926,blue_sky_1080p25_short.y4m,32.43,251388
926,pedestrian_area_1080p25_short.y4m,38.94,252320
926,sd_bridge_close_cif_short.y4m,1.63,22504
926,sd_city_4cif_short.y4m,16.08,82324
926,riverbed_1080p25_short.y4m,75.2,252388
927,sd_bridge_close_cif_short.y4m,1.41,13124
927,sd_city_4cif_short.y4m,12.76,41812
927,Johnny_1280x720_60_short.y4m,26.59,82152
927,sd_crew_cif_short.y4m,2.35,13100
927,blue_sky_1080p25_short.y4m,33.55,159028
927,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,93.34,572348
927,sintel_trailer_2k_720p24_short.y4m,4.33,83364
927,pedestrian_area_1080p25_short.y4m,35.8,159032
927,riverbed_1080p25_short.y4m,62.42,157208
928,pedestrian_area_1080p25_short.y4m,2.07,397188
928,sd_crew_cif_short.y4m,0.17,26012
928,riverbed_1080p25_short.y4m,4.33,397296
928,Johnny_1280x720_60_short.y4m,1.21,299640
928,sd_city_4cif_short.y4m,0.79,149532
928,sd_bridge_close_cif_short.y4m,0.12,25816
928,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.38,1099020
928,blue_sky_1080p25_short.y4m,1.53,397188
928,sintel_trailer_2k_720p24_short.y4m,0.28,201932
929,sd_crew_cif_short.y4m,0.18,22496
929,pedestrian_area_1080p25_short.y4m,2.25,267736
929,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.81,812588
929,blue_sky_1080p25_short.y4m,1.72,267316
929,Johnny_1280x720_60_short.y4m,1.11,218284
929,sd_city_4cif_short.y4m,0.86,88188
929,sd_bridge_close_cif_short.y4m,0.14,22248
929,riverbed_1080p25_short.y4m,4.51,271404
929,sintel_trailer_2k_720p24_short.y4m,0.3,136260
930,riverbed_1080p25_short.y4m,2.91,226776
930,Johnny_1280x720_60_short.y4m,1.06,121236
930,sd_bridge_close_cif_short.y4m,0.1,15608
930,sd_city_4cif_short.y4m,0.57,59448
930,sd_crew_cif_short.y4m,0.13,15580
930,sintel_trailer_2k_720p24_short.y4m,0.22,121068
930,pedestrian_area_1080p25_short.y4m,1.53,226488
930,blue_sky_1080p25_short.y4m,1.37,226556
930,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.54,811728
931,riverbed_1080p25_short.y4m,2.95,156288
931,sd_city_4cif_short.y4m,0.62,40036
931,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.86,578776
931,blue_sky_1080p25_short.y4m,1.41,156232
931,sintel_trailer_2k_720p24_short.y4m,0.25,79396
931,Johnny_1280x720_60_short.y4m,1.12,81988
931,sd_bridge_close_cif_short.y4m,0.1,12668
931,sd_crew_cif_short.y4m,0.13,12684
931,pedestrian_area_1080p25_short.y4m,1.58,156232
932,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,42.42,1100544
932,sd_city_4cif_short.y4m,6.94,148420
932,sd_bridge_close_cif_short.y4m,0.78,25156
932,sintel_trailer_2k_720p24_short.y4m,2.19,197308
932,sd_crew_cif_short.y4m,1.3,25152
932,pedestrian_area_1080p25_short.y4m,17.44,395468
932,Johnny_1280x720_60_short.y4m,12,301020
932,riverbed_1080p25_short.y4m,30.21,397344
932,blue_sky_1080p25_short.y4m,14.35,397348
933,sd_crew_cif_short.y4m,1.51,26796
933,Johnny_1280x720_60_short.y4m,14.31,338212
933,sd_bridge_close_cif_short.y4m,0.98,26736
933,riverbed_1080p25_short.y4m,37.91,420472
933,pedestrian_area_1080p25_short.y4m,21.18,418596
933,blue_sky_1080p25_short.y4m,18.68,420544
933,sintel_trailer_2k_720p24_short.y4m,2.94,209432
933,sd_city_4cif_short.y4m,8.14,166044
933,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,51,1196928
934,Johnny_1280x720_60_short.y4m,33.08,94400
934,riverbed_1080p25_short.y4m,78.69,182212
934,sd_city_4cif_short.y4m,16.2,50456
934,blue_sky_1080p25_short.y4m,41.62,182216
934,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,113.33,664432
934,sd_bridge_close_cif_short.y4m,1.86,14856
934,pedestrian_area_1080p25_short.y4m,43.8,182236
934,sintel_trailer_2k_720p24_short.y4m,4.93,94588
934,sd_crew_cif_short.y4m,2.83,14836
935,Johnny_1280x720_60_short.y4m,10.32,79940
935,blue_sky_1080p25_short.y4m,12.68,155216
935,sd_bridge_close_cif_short.y4m,0.68,12348
935,sintel_trailer_2k_720p24_short.y4m,2.09,78640
935,sd_city_4cif_short.y4m,5.53,40576
935,sd_crew_cif_short.y4m,1.12,12476
935,pedestrian_area_1080p25_short.y4m,15.08,157172
935,riverbed_1080p25_short.y4m,27.42,155480
935,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,36.5,575072
936,blue_sky_1080p25_short.y4m,1.47,226556
936,pedestrian_area_1080p25_short.y4m,1.64,226540
936,sd_bridge_close_cif_short.y4m,0.11,15608
936,riverbed_1080p25_short.y4m,3.19,226624
936,Johnny_1280x720_60_short.y4m,1.13,115328
936,sd_city_4cif_short.y4m,0.57,59456
936,sd_crew_cif_short.y4m,0.14,15576
936,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.91,810152
936,sintel_trailer_2k_720p24_short.y4m,0.21,121520
937,sd_city_4cif_short.y4m,0.48,58444
937,pedestrian_area_1080p25_short.y4m,1.44,224160
937,sd_crew_cif_short.y4m,0.13,15632
937,sintel_trailer_2k_720p24_short.y4m,0.22,122392
937,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.16,808020
937,riverbed_1080p25_short.y4m,2.98,222316
937,blue_sky_1080p25_short.y4m,1.12,226088
937,sd_bridge_close_cif_short.y4m,0.1,15460
937,Johnny_1280x720_60_short.y4m,0.74,120992
938,blue_sky_1080p25_short.y4m,34.46,392944
938,riverbed_1080p25_short.y4m,84.5,396684
938,sintel_trailer_2k_720p24_short.y4m,4.68,200228
938,pedestrian_area_1080p25_short.y4m,43.2,394720
938,Johnny_1280x720_60_short.y4m,26.5,303444
938,sd_bridge_close_cif_short.y4m,1.81,26856
938,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,99.67,1097824
938,sd_city_4cif_short.y4m,16.75,150412
938,sd_crew_cif_short.y4m,2.94,26908
939,sd_bridge_close_cif_short.y4m,0.1,12652
939,riverbed_1080p25_short.y4m,3.12,158272
939,blue_sky_1080p25_short.y4m,1.56,156232
939,sd_city_4cif_short.y4m,0.64,40496
939,sintel_trailer_2k_720p24_short.y4m,0.24,79392
939,sd_crew_cif_short.y4m,0.14,12708
939,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.31,577920
939,pedestrian_area_1080p25_short.y4m,1.72,158156
939,Johnny_1280x720_60_short.y4m,1.25,79200
940,riverbed_1080p25_short.y4m,3.01,157852
940,Johnny_1280x720_60_short.y4m,0.92,80512
940,pedestrian_area_1080p25_short.y4m,1.57,159736
940,sintel_trailer_2k_720p24_short.y4m,0.24,80364
940,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.47,577948
940,sd_bridge_close_cif_short.y4m,0.1,12664
940,sd_crew_cif_short.y4m,0.13,12716
940,sd_city_4cif_short.y4m,0.54,40944
940,blue_sky_1080p25_short.y4m,1.23,156224
941,pedestrian_area_1080p25_short.y4m,34.47,392300
941,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,82.52,1095660
941,blue_sky_1080p25_short.y4m,30.26,396296
941,sd_bridge_close_cif_short.y4m,1.48,26720
941,sintel_trailer_2k_720p24_short.y4m,4.43,198960
941,sd_crew_cif_short.y4m,2.38,26776
941,Johnny_1280x720_60_short.y4m,24.55,303344
941,sd_city_4cif_short.y4m,14.65,150280
941,riverbed_1080p25_short.y4m,63.58,396216
942,sd_crew_cif_short.y4m,2.9,22740
942,blue_sky_1080p25_short.y4m,32.67,250588
942,sd_city_4cif_short.y4m,16.2,80848
942,sd_bridge_close_cif_short.y4m,1.65,22500
942,sintel_trailer_2k_720p24_short.y4m,4.31,126648
942,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,93.85,754344
942,Johnny_1280x720_60_short.y4m,26.37,193556
942,pedestrian_area_1080p25_short.y4m,40.25,251612
942,riverbed_1080p25_short.y4m,77.01,250852
943,riverbed_1080p25_short.y4m,85.07,252388
943,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,103.65,754348
943,pedestrian_area_1080p25_short.y4m,44.19,251608
943,sd_crew_cif_short.y4m,3.2,22736
943,sd_city_4cif_short.y4m,17.06,82324
943,Johnny_1280x720_60_short.y4m,28.25,193524
943,blue_sky_1080p25_short.y4m,35.5,251612
943,sd_bridge_close_cif_short.y4m,1.83,22500
943,sintel_trailer_2k_720p24_short.y4m,4.6,128104
944,sd_bridge_close_cif_short.y4m,0.66,12420
944,riverbed_1080p25_short.y4m,26.88,156992
944,sintel_trailer_2k_720p24_short.y4m,2.05,79740
944,blue_sky_1080p25_short.y4m,12.24,157256
944,sd_crew_cif_short.y4m,1.1,12472
944,pedestrian_area_1080p25_short.y4m,14.71,155076
944,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.27,573824
944,sd_city_4cif_short.y4m,5.42,41528
944,Johnny_1280x720_60_short.y4m,10.12,78736
945,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.35,1196424
945,riverbed_1080p25_short.y4m,4.59,422652
945,sd_crew_cif_short.y4m,0.19,27464
945,Johnny_1280x720_60_short.y4m,1.26,332028
945,sd_bridge_close_cif_short.y4m,0.16,27408
945,sd_city_4cif_short.y4m,0.89,162484
945,sintel_trailer_2k_720p24_short.y4m,0.35,211624
945,pedestrian_area_1080p25_short.y4m,2.3,421160
945,blue_sky_1080p25_short.y4m,1.84,420820
946,riverbed_1080p25_short.y4m,29.05,225996
946,pedestrian_area_1080p25_short.y4m,14.25,226000
946,sd_crew_cif_short.y4m,1.07,15352
946,sintel_trailer_2k_720p24_short.y4m,2.1,120464
946,Johnny_1280x720_60_short.y4m,8.58,113804
946,blue_sky_1080p25_short.y4m,11.65,225984
946,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,33.14,807468
946,sd_bridge_close_cif_short.y4m,0.71,15444
946,sd_city_4cif_short.y4m,4.95,59736
947,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,4.58,1095760
947,sintel_trailer_2k_720p24_short.y4m,0.28,198204
947,blue_sky_1080p25_short.y4m,1.6,397116
947,riverbed_1080p25_short.y4m,4.28,395308
947,pedestrian_area_1080p25_short.y4m,2.07,397196
947,Johnny_1280x720_60_short.y4m,1.25,300844
947,sd_crew_cif_short.y4m,0.17,25860
947,sd_bridge_close_cif_short.y4m,0.12,25812
947,sd_city_4cif_short.y4m,0.8,147592
948,blue_sky_1080p25_short.y4m,2.78,393120
948,sd_crew_cif_short.y4m,0.26,27460
948,Johnny_1280x720_60_short.y4m,2.02,302628
948,pedestrian_area_1080p25_short.y4m,3.58,393124
948,sd_bridge_close_cif_short.y4m,0.17,27408
948,sintel_trailer_2k_720p24_short.y4m,0.43,199524
948,riverbed_1080p25_short.y4m,7.67,396864
948,sd_city_4cif_short.y4m,1.37,150584
948,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,7.66,1098412
949,riverbed_1080p25_short.y4m,3.09,224840
949,blue_sky_1080p25_short.y4m,1.44,224660
949,Johnny_1280x720_60_short.y4m,1.09,116260
949,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,3.78,811896
949,sintel_trailer_2k_720p24_short.y4m,0.23,122620
949,sd_city_4cif_short.y4m,0.65,57488
949,pedestrian_area_1080p25_short.y4m,1.6,224652
949,sd_bridge_close_cif_short.y4m,0.11,15652
949,sd_crew_cif_short.y4m,0.13,15624
950,blue_sky_1080p25_short.y4m,1.8,248976
950,sd_crew_cif_short.y4m,0.16,17064
950,sd_bridge_close_cif_short.y4m,0.15,17144
950,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.18,898040
950,pedestrian_area_1080p25_short.y4m,2.03,250616
950,riverbed_1080p25_short.y4m,3.79,250672
950,sintel_trailer_2k_720p24_short.y4m,0.27,133204
950,sd_city_4cif_short.y4m,0.72,64612
950,Johnny_1280x720_60_short.y4m,1.42,127396
951,sintel_trailer_2k_720p24_short.y4m,2,79652
951,riverbed_1080p25_short.y4m,26.94,157268
951,sd_bridge_close_cif_short.y4m,0.67,12412
951,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,36.38,574520
951,blue_sky_1080p25_short.y4m,12.47,157176
951,Johnny_1280x720_60_short.y4m,10.03,79696
951,sd_crew_cif_short.y4m,1.12,12456
951,sd_city_4cif_short.y4m,5.53,42016
951,pedestrian_area_1080p25_short.y4m,15.3,157044
952,blue_sky_1080p25_short.y4m,33.29,179956
952,Johnny_1280x720_60_short.y4m,27.68,93380
952,sintel_trailer_2k_720p24_short.y4m,4.45,94344
952,sd_city_4cif_short.y4m,14.53,46912
952,pedestrian_area_1080p25_short.y4m,35.43,181816
952,sd_bridge_close_cif_short.y4m,1.51,14720
952,sd_crew_cif_short.y4m,2.35,14708
952,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,91.81,664272
952,riverbed_1080p25_short.y4m,58.15,179952
953,pedestrian_area_1080p25_short.y4m,3.3,157620
953,sd_city_4cif_short.y4m,1.15,42728
953,Johnny_1280x720_60_short.y4m,2.28,81416
953,sd_bridge_close_cif_short.y4m,0.15,13412
953,sd_crew_cif_short.y4m,0.22,13392
953,blue_sky_1080p25_short.y4m,2.95,157632
953,sintel_trailer_2k_720p24_short.y4m,0.41,84812
953,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,8.17,574268
953,riverbed_1080p25_short.y4m,6.01,159520
954,Johnny_1280x720_60_short.y4m,1.51,91264
954,blue_sky_1080p25_short.y4m,1.89,180092
954,sd_city_4cif_short.y4m,0.76,46484
954,riverbed_1080p25_short.y4m,3.86,178092
954,sd_crew_cif_short.y4m,0.17,14136
954,pedestrian_area_1080p25_short.y4m,2.14,180056
954,sd_bridge_close_cif_short.y4m,0.13,14268
954,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.41,667116
954,sintel_trailer_2k_720p24_short.y4m,0.27,93620
955,blue_sky_1080p25_short.y4m,33.52,159004
955,Johnny_1280x720_60_short.y4m,26.59,83532
955,sd_crew_cif_short.y4m,2.35,13100
955,pedestrian_area_1080p25_short.y4m,35.8,159028
955,sd_bridge_close_cif_short.y4m,1.41,13120
955,riverbed_1080p25_short.y4m,62.37,158996
955,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,93.28,574280
955,sd_city_4cif_short.y4m,12.76,42452
955,sintel_trailer_2k_720p24_short.y4m,4.34,81980
956,sd_bridge_close_cif_short.y4m,1.51,14716
956,blue_sky_1080p25_short.y4m,33.34,179948
956,sintel_trailer_2k_720p24_short.y4m,4.45,92144
956,riverbed_1080p25_short.y4m,58.1,181824
956,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,91.71,664232
956,Johnny_1280x720_60_short.y4m,27.7,93376
956,sd_city_4cif_short.y4m,14.51,48600
956,sd_crew_cif_short.y4m,2.35,14708
956,pedestrian_area_1080p25_short.y4m,35.43,179944
957,blue_sky_1080p25_short.y4m,12.86,157624
957,sd_city_4cif_short.y4m,5.54,41884
957,pedestrian_area_1080p25_short.y4m,15.05,157604
957,sd_crew_cif_short.y4m,1.13,12496
957,riverbed_1080p25_short.y4m,28.7,157760
957,sintel_trailer_2k_720p24_short.y4m,2.15,80300
957,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,35.98,573764
957,sd_bridge_close_cif_short.y4m,0.68,12460
957,Johnny_1280x720_60_short.y4m,10.18,80632
958,sintel_trailer_2k_720p24_short.y4m,1.97,120420
958,sd_crew_cif_short.y4m,1.04,15304
958,Johnny_1280x720_60_short.y4m,8.75,119452
958,sd_city_4cif_short.y4m,4.98,61072
958,pedestrian_area_1080p25_short.y4m,14.22,223932
958,sd_bridge_close_cif_short.y4m,0.66,15396
958,blue_sky_1080p25_short.y4m,11.39,225632
958,riverbed_1080p25_short.y4m,27.63,227804
958,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,32.3,809772
959,sd_bridge_close_cif_short.y4m,0.7,15396
959,sintel_trailer_2k_720p24_short.y4m,1.92,121636
959,blue_sky_1080p25_short.y4m,11.62,223932
959,sd_crew_cif_short.y4m,1.05,15304
959,sd_city_4cif_short.y4m,4.99,59092
959,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,33.19,807788
959,riverbed_1080p25_short.y4m,27.22,225952
959,pedestrian_area_1080p25_short.y4m,14.32,225860
959,Johnny_1280x720_60_short.y4m,8.42,117388
960,sintel_trailer_2k_720p24_short.y4m,3.14,210228
960,sd_city_4cif_short.y4m,8.28,165940
960,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,52.78,1197288
960,sd_crew_cif_short.y4m,1.58,26792
960,blue_sky_1080p25_short.y4m,19,420508
960,Johnny_1280x720_60_short.y4m,14.33,333108
960,riverbed_1080p25_short.y4m,38.91,422424
960,pedestrian_area_1080p25_short.y4m,21.81,420660
960,sd_bridge_close_cif_short.y4m,1.04,26748
961,sd_city_4cif_short.y4m,0.87,166292
961,Netflix_Crosswalk_4096x2160_60fps_10bit_420_short.y4m,5.18,1195000
