tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,config_id,dpi,resolution,quality,indexed
0,1,0,1,0,1,0,1007,100,2073600,0.9,1
0,1,0,0,1,1,0,1008,50,307200,0.1,1
0,1,1,1,0,0,0,1009,100,2073600,0.9,1
1,1,0,0,0,1,0,1010,50,307200,0.1,1
0,0,1,0,0,0,1,1011,100,8294400,0.1,8
0,1,0,1,0,1,0,1012,100,8294400,0.1,1
0,1,0,1,0,1,0,1013,100,2073600,0.1,1
0,0,1,0,1,0,0,1014,400,8294400,0.1,8
1,0,1,0,0,0,0,1015,400,8294400,0.1,8
0,1,1,1,0,0,0,1016,100,8294400,0.1,1
0,0,1,0,1,0,0,1017,50,8294400,0.1,8
0,1,1,1,0,0,0,1018,100,2073600,0.1,1
1,0,1,0,0,0,0,1019,50,8294400,0.1,8
0,1,0,0,0,1,1,1020,50,8294400,0.1,4
0,0,1,0,1,0,0,1021,100,8294400,0.1,8
1,0,1,0,0,0,0,1022,100,8294400,0.1,8
0,0,1,0,0,0,1,1023,200,8294400,0.1,1
0,0,1,0,1,0,0,1024,200,8294400,0.1,8
0,1,0,0,0,1,1,1025,50,8294400,0.1,1
1,0,1,0,0,0,0,1026,200,8294400,0.1,8
0,0,1,0,0,0,1,1027,200,8294400,0.1,8
0,1,0,1,0,1,0,1028,100,307200,0.9,1
0,1,0,0,0,1,1,1029,50,307200,0.1,4
0,0,1,0,1,0,0,1030,400,307200,0.1,4
0,1,1,1,0,0,0,1031,100,307200,0.9,1
1,0,1,0,0,0,0,1032,400,307200,0.1,4
0,1,0,1,0,1,0,1033,100,307200,0.1,1
0,0,1,0,1,0,0,1034,50,307200,0.1,4
1,0,1,0,0,0,0,1035,50,307200,0.1,4
0,1,0,0,0,1,1,1036,50,307200,0.1,1
0,1,0,0,1,1,0,1037,400,2073600,0.1,4
1,0,1,0,0,0,0,1038,100,307200,0.1,4
0,0,1,0,1,0,0,1039,400,307200,0.1,1
1,0,1,0,0,0,0,1040,400,307200,0.1,1
0,0,1,0,1,0,0,1041,50,307200,0.1,1
0,1,1,1,0,0,0,1042,100,307200,0.1,1
1,0,1,0,0,0,0,1043,50,307200,0.1,1
0,0,1,0,1,0,0,1044,100,307200,0.1,1
1,0,1,0,0,0,0,1045,100,307200,0.1,1
1,1,0,0,0,1,0,1046,400,2073600,0.1,4
0,0,1,1,0,1,0,1047,400,8294400,0.9,1
0,1,0,0,1,1,0,1048,400,2073600,0.1,1
0,0,1,0,0,0,1,1049,400,307200,0.1,4
1,1,0,0,0,1,0,1050,400,2073600,0.1,1
0,0,1,0,0,0,1,1051,50,307200,0.1,4
0,1,0,0,0,1,1,1052,400,2073600,0.1,4
0,0,1,0,0,0,1,1053,400,307200,0.1,1
0,1,0,0,0,1,1,1054,400,2073600,0.1,1
0,1,0,0,1,1,0,1055,50,2073600,0.1,4
1,1,0,0,0,1,0,1056,50,2073600,0.1,4
0,0,1,1,0,1,0,1057,400,8294400,0.1,1
0,0,1,1,0,1,0,1058,400,2073600,0.9,1
0,0,1,1,0,1,0,1059,400,2073600,0.1,1
0,1,0,0,1,1,0,1060,50,2073600,0.1,1
0,0,1,1,0,1,0,1061,100,8294400,0.1,1
1,1,0,0,0,1,0,1062,50,2073600,0.1,1
0,1,0,0,0,1,1,1063,50,2073600,0.1,4
0,0,1,0,0,0,1,1064,50,307200,0.1,1
0,0,1,1,0,1,0,1065,100,2073600,0.9,1
0,0,1,0,1,0,0,1066,200,307200,0.1,4
0,0,1,1,0,1,0,1067,100,2073600,0.1,1
0,1,0,1,0,1,0,1068,50,8294400,0.9,1
1,0,1,0,0,0,0,1069,200,307200,0.1,4
0,0,1,0,1,0,0,1070,200,307200,0.1,1
0,1,0,0,0,1,1,1071,50,2073600,0.1,1
0,1,1,0,0,1,1,1072,50,8294400,0.1,1
0,1,1,1,0,0,0,1073,50,8294400,0.9,1
1,0,1,0,0,0,0,1074,200,307200,0.1,1
0,1,0,1,0,1,0,1075,50,8294400,0.9,8
0,0,1,0,1,0,0,1076,400,307200,0.1,8
0,0,0,1,0,1,0,1077,50,307200,0.9,1
1,0,1,0,0,0,0,1078,400,307200,0.1,8
0,0,1,0,1,0,0,1079,50,307200,0.1,8
0,1,0,1,0,1,0,1080,200,8294400,0.9,8
0,0,0,1,0,1,0,1081,50,8294400,0.1,1
0,0,0,1,0,1,0,1082,50,307200,0.1,1
0,1,0,1,0,1,0,1083,50,2073600,0.9,8
0,1,0,1,0,0,0,1084,400,8294400,0.9,4
0,1,0,1,0,0,0,1085,400,8294400,0.9,1
1,0,1,0,0,0,0,1086,50,307200,0.1,8
0,1,0,1,0,0,0,1087,400,8294400,0.1,4
0,1,0,1,0,0,0,1088,400,8294400,0.1,1
0,1,0,1,0,1,0,1089,200,2073600,0.9,8
0,1,0,1,0,0,0,1090,400,307200,0.1,4
0,1,0,1,0,1,0,1091,50,2073600,0.9,1
0,1,0,1,0,0,0,1092,400,307200,0.1,1
1,0,1,0,0,0,0,1093,100,307200,0.1,8
0,0,1,0,0,0,1,1094,400,307200,0.1,8
0,1,0,1,0,1,0,1095,50,2073600,0.9,4
0,0,1,0,0,0,1,1096,50,307200,0.1,8
0,1,0,1,0,1,0,1097,200,2073600,0.9,4
0,1,0,1,0,1,0,1098,50,8294400,0.9,4
0,1,0,1,0,1,0,1099,200,8294400,0.9,4
0,0,1,0,1,0,0,1100,200,307200,0.1,8
1,0,1,0,0,0,0,1101,200,307200,0.1,8
0,1,0,1,0,0,0,1102,50,8294400,0.9,4
0,1,0,1,0,0,0,1103,50,8294400,0.9,1
0,1,0,1,0,0,0,1104,50,307200,0.9,4
0,1,0,1,0,0,0,1105,50,307200,0.9,1
0,1,0,1,0,0,0,1106,50,8294400,0.1,4
0,0,0,1,0,0,0,1107,400,307200,0.9,4
0,1,0,1,0,1,0,1108,50,8294400,0.1,4
0,0,0,1,0,0,0,1109,400,307200,0.1,4
0,1,0,1,0,1,0,1110,200,8294400,0.1,4
0,1,0,1,0,1,0,1111,50,2073600,0.1,4
0,0,0,1,0,0,0,1112,50,307200,0.9,4
0,0,0,1,0,0,0,1113,50,307200,0.1,4
0,0,0,1,0,0,0,1114,100,307200,0.9,4
0,1,0,1,0,0,0,1115,50,8294400,0.1,1
0,0,0,1,0,0,0,1116,100,307200,0.1,4
0,0,1,0,1,0,0,1117,400,2073600,0.1,4
0,1,0,1,0,0,0,1118,50,307200,0.1,4
0,1,0,1,0,1,0,1119,200,2073600,0.1,4
0,1,0,1,0,1,0,1120,50,8294400,0.1,8
1,0,1,0,0,0,0,1121,400,2073600,0.1,4
0,1,1,1,0,0,0,1122,400,8294400,0.1,8
0,1,1,1,0,0,0,1123,50,8294400,0.1,8
0,0,1,0,0,0,1,1124,50,2073600,0.1,4
0,1,0,1,0,1,0,1125,200,8294400,0.1,8
0,1,0,1,0,0,0,1126,50,307200,0.1,1
0,1,0,1,0,1,0,1127,50,2073600,0.1,8
0,0,1,0,0,0,1,1128,100,2073600,0.1,4
0,0,1,0,1,0,0,1129,400,2073600,0.1,1
0,0,0,1,0,1,0,1130,400,2073600,0.9,1
0,0,0,1,0,1,0,1131,400,2073600,0.1,1
1,0,1,0,0,0,0,1132,400,2073600,0.1,1
0,1,1,1,0,0,0,1133,50,2073600,0.1,8
0,1,0,1,0,1,0,1134,200,2073600,0.1,8
0,0,0,1,0,1,0,1135,50,2073600,0.9,1
0,0,1,0,0,0,1,1136,50,2073600,0.1,1
0,0,1,0,0,0,1,1137,100,2073600,0.1,1
0,0,1,0,0,0,1,1138,200,2073600,0.1,1
0,1,0,1,0,1,0,1139,50,8294400,0.1,1
0,0,1,0,1,0,0,1140,50,2073600,0.1,4
0,1,1,1,0,0,0,1141,50,8294400,0.1,1
0,1,0,1,0,1,0,1142,50,2073600,0.1,1
0,0,1,0,1,0,0,1143,100,2073600,0.1,4
0,1,0,1,0,1,0,1144,50,307200,0.1,4
0,0,0,1,0,1,0,1145,50,2073600,0.1,1
1,0,1,0,0,0,0,1146,50,2073600,0.1,4
0,1,0,1,0,1,0,1147,50,307200,0.1,8
0,1,0,1,0,0,0,1148,400,2073600,0.9,4
1,0,1,0,0,0,0,1149,100,2073600,0.1,4
0,1,0,1,0,0,0,1150,400,2073600,0.9,1
0,1,1,1,0,0,0,1151,50,307200,0.1,8
0,1,0,1,0,0,0,1152,400,2073600,0.1,4
0,1,0,1,0,1,0,1153,50,307200,0.1,1
0,0,1,0,0,0,1,1154,400,2073600,0.1,4
0,1,1,1,0,0,0,1155,50,307200,0.1,1
0,1,0,1,0,1,0,1156,50,307200,0.9,4
0,0,1,0,1,0,0,1157,50,2073600,0.1,1
0,1,0,1,0,1,0,1158,50,307200,0.9,8
0,1,0,1,0,0,0,1159,400,2073600,0.1,1
1,1,1,0,0,1,0,1160,50,8294400,0.1,8
0,0,1,0,1,0,0,1161,100,2073600,0.1,1
0,1,1,0,1,1,0,1162,50,8294400,0.1,8
0,1,0,0,1,1,0,1163,400,8294400,0.1,2
0,1,1,0,0,1,1,1164,50,8294400,0.1,8
1,1,0,0,0,1,0,1165,400,8294400,0.1,2
0,1,1,1,0,0,0,1166,400,8294400,0.9,8
1,0,1,0,0,0,0,1167,50,2073600,0.1,1
0,1,0,0,1,1,0,1168,400,2073600,0.1,2
0,1,1,1,0,0,0,1169,50,8294400,0.9,8
1,1,0,0,0,1,0,1170,400,2073600,0.1,2
1,0,1,0,0,0,0,1171,100,2073600,0.1,1
0,1,1,0,1,0,0,1172,400,8294400,0.1,2
1,1,1,0,0,0,0,1173,400,8294400,0.1,2
0,0,1,0,0,0,1,1174,400,2073600,0.1,1
0,1,1,0,1,0,0,1175,400,2073600,0.1,2
0,1,1,0,0,1,1,1176,50,307200,0.1,8
1,1,1,0,0,1,0,1177,50,307200,0.1,1
1,1,1,0,0,0,0,1178,400,2073600,0.1,2
0,0,1,0,1,0,0,1179,200,2073600,0.1,4
0,1,0,0,1,1,0,1180,50,8294400,0.1,2
1,1,0,0,0,1,0,1181,50,8294400,0.1,2
0,1,1,0,1,0,0,1182,50,8294400,0.1,2
0,1,1,0,1,1,0,1183,50,307200,0.1,1
1,0,1,0,0,0,0,1184,200,2073600,0.1,4
0,0,1,0,1,0,0,1185,200,2073600,0.1,1
1,0,1,0,0,0,0,1186,200,2073600,0.1,1
0,1,1,0,0,1,1,1187,400,2073600,0.1,8
1,1,1,0,0,0,0,1188,50,8294400,0.1,2
0,1,0,0,1,1,0,1189,50,2073600,0.1,2
0,0,0,0,1,1,0,1190,50,2073600,0.1,4
1,1,1,0,0,1,0,1191,50,2073600,0.1,8
0,0,0,0,1,1,0,1192,400,2073600,0.1,4
0,1,1,0,1,1,0,1193,50,2073600,0.1,8
1,1,1,0,0,1,0,1194,50,2073600,0.1,1
0,0,0,0,1,1,0,1195,100,2073600,0.1,4
1,1,0,0,0,1,0,1196,50,2073600,0.1,2
1,0,0,0,0,1,0,1197,50,2073600,0.1,4
1,0,0,0,0,1,0,1198,400,2073600,0.1,4
0,1,1,0,1,1,0,1199,50,2073600,0.1,1
0,1,1,0,0,1,1,1200,50,2073600,0.1,1
0,1,1,0,1,0,0,1201,50,2073600,0.1,2
1,1,1,0,0,0,0,1202,50,2073600,0.1,2
0,1,1,1,0,0,0,1203,50,307200,0.9,8
0,1,1,0,1,0,0,1204,200,8294400,0.1,1
1,0,0,0,0,1,0,1205,100,2073600,0.1,4
0,1,0,1,0,1,0,1206,50,307200,0.9,1
0,1,1,1,0,0,0,1207,50,307200,0.9,1
0,0,0,0,0,1,1,1208,400,2073600,0.1,4
1,1,1,0,0,0,0,1209,200,8294400,0.1,1
0,1,1,0,1,0,0,1210,200,2073600,0.1,1
0,1,1,1,0,0,0,1211,50,2073600,0.9,8
1,1,1,0,0,0,0,1212,200,2073600,0.1,1
0,0,0,0,0,1,1,1213,50,2073600,0.1,4
0,0,0,0,0,1,1,1214,100,2073600,0.1,4
0,1,1,1,0,0,0,1215,50,2073600,0.9,1
0,1,1,0,0,1,1,1216,100,8294400,0.1,8
0,0,0,0,1,1,0,1217,50,2073600,0.1,1
0,0,1,0,1,1,0,1218,200,8294400,0.1,1
1,0,1,0,0,1,0,1219,200,8294400,0.1,1
1,0,0,0,0,1,0,1220,50,2073600,0.1,1
1,1,1,0,0,1,0,1221,100,307200,0.1,8
0,0,0,0,1,1,0,1222,400,2073600,0.1,1
0,1,1,0,1,1,0,1223,100,307200,0.1,8
1,1,1,0,0,1,0,1224,100,2073600,0.1,8
0,1,1,0,1,1,0,1225,100,2073600,0.1,8
1,0,0,0,0,1,0,1226,400,2073600,0.1,1
0,0,1,0,1,1,0,1227,200,2073600,0.1,1
1,0,1,0,0,1,0,1228,200,2073600,0.1,1
0,1,1,0,0,1,1,1229,100,2073600,0.1,8
0,1,1,1,0,0,0,1230,100,307200,0.9,8
0,0,0,0,1,1,0,1231,100,2073600,0.1,1
0,1,0,0,1,1,0,1232,200,8294400,0.1,1
0,1,1,1,0,0,0,1233,100,8294400,0.1,8
1,1,0,0,0,1,0,1234,200,8294400,0.1,1
0,0,0,0,1,1,0,1235,200,2073600,0.1,1
0,1,0,0,1,1,0,1236,200,2073600,0.1,1
0,1,1,1,0,0,0,1237,100,307200,0.1,8
0,1,1,1,0,0,0,1238,100,2073600,0.9,8
1,1,0,0,0,1,0,1239,200,2073600,0.1,1
0,0,1,1,0,1,0,1240,100,307200,0.9,1
0,0,1,1,0,1,0,1241,100,307200,0.1,1
0,0,1,1,0,1,0,1242,50,8294400,0.9,1
0,1,0,0,1,0,0,1243,50,2073600,0.1,4
0,0,1,1,0,1,0,1244,50,2073600,0.9,1
0,1,0,0,1,1,0,1245,200,8294400,0.1,4
0,1,0,0,1,0,0,1246,100,2073600,0.1,4
1,1,0,0,0,1,0,1247,200,8294400,0.1,4
0,1,0,0,1,1,0,1248,200,2073600,0.1,4
0,1,0,0,1,0,0,1249,400,2073600,0.1,4
0,0,1,1,0,1,0,1250,50,8294400,0.9,8
1,1,0,0,0,1,0,1251,200,2073600,0.1,4
0,0,1,1,0,1,0,1252,50,2073600,0.9,8
0,0,1,0,1,1,0,1253,200,8294400,0.1,8
0,0,1,1,0,1,0,1254,50,8294400,0.9,4
1,0,1,0,0,1,0,1255,200,8294400,0.1,8
0,0,1,1,0,1,0,1256,50,2073600,0.9,4
0,0,1,0,1,1,0,1257,200,2073600,0.1,8
0,1,0,0,1,0,0,1258,200,2073600,0.1,4
0,0,1,1,0,1,0,1259,50,8294400,0.1,8
0,0,1,1,0,1,0,1260,50,2073600,0.1,8
0,0,1,1,0,1,0,1261,50,8294400,0.1,4
1,0,1,0,0,1,0,1262,200,2073600,0.1,8
0,0,1,0,1,1,0,1263,200,307200,0.1,8
1,0,1,0,0,1,0,1264,200,307200,0.1,8
0,0,1,1,0,1,0,1265,50,2073600,0.1,4
0,1,0,0,1,0,0,1266,50,2073600,0.1,1
0,1,0,0,1,0,0,1267,100,2073600,0.1,1
0,0,1,1,0,1,0,1268,50,8294400,0.1,1
0,0,0,1,0,1,0,1269,200,2073600,0.1,8
0,0,1,1,0,0,0,1270,200,2073600,0.1,8
0,0,0,1,0,1,0,1271,400,2073600,0.1,8
0,1,0,0,1,0,0,1272,400,2073600,0.1,1
0,1,0,0,1,0,0,1273,200,2073600,0.1,1
0,0,0,1,0,1,0,1274,50,2073600,0.1,8
0,1,0,0,1,0,0,1275,100,2073600,0.1,8
0,0,1,1,0,1,0,1276,50,2073600,0.1,1
0,0,1,1,0,1,0,1277,400,307200,0.9,1
0,1,1,1,0,0,0,1278,100,2073600,0.1,8
0,0,1,1,0,0,0,1279,400,2073600,0.1,8
1,0,0,0,0,1,0,1280,100,2073600,0.1,1
1,1,0,0,0,0,0,1281,50,2073600,0.1,1
0,0,1,1,0,0,0,1282,50,2073600,0.1,8
0,0,1,1,0,1,0,1283,50,307200,0.9,8
0,0,1,1,0,1,0,1284,50,307200,0.9,4
0,0,0,1,0,1,0,1285,400,2073600,0.1,2
1,1,0,0,0,0,0,1286,100,2073600,0.1,1
0,0,0,0,0,1,1,1287,400,2073600,0.1,1
0,0,1,1,0,1,0,1288,50,307200,0.1,8
0,1,0,0,0,0,1,1289,400,2073600,0.1,1
0,0,1,1,0,1,0,1290,50,307200,0.1,4
0,0,0,1,0,1,0,1291,50,2073600,0.1,2
0,0,0,1,0,1,0,1292,200,2073600,0.1,4
0,0,1,1,0,1,0,1293,400,307200,0.1,1
0,0,1,1,0,1,0,1294,200,8294400,0.9,8
0,0,0,0,0,1,1,1295,50,2073600,0.1,1
0,0,0,1,0,1,0,1296,200,2073600,0.1,1
0,0,1,1,0,1,0,1297,200,8294400,0.9,4
0,0,1,1,0,0,0,1298,200,2073600,0.1,1
0,0,0,0,0,1,1,1299,100,2073600,0.1,1
0,0,1,1,0,1,0,1300,200,8294400,0.1,8
0,1,0,0,0,0,1,1301,50,2073600,0.1,1
0,0,0,1,0,1,0,1302,200,2073600,0.1,2
0,0,1,1,0,0,0,1303,200,2073600,0.1,2
0,0,0,1,0,1,0,1304,400,2073600,0.9,2
0,1,0,0,0,0,1,1305,100,2073600,0.1,1
1,1,0,0,0,0,0,1306,400,2073600,0.1,1
0,0,1,1,0,1,0,1307,200,8294400,0.1,4
0,0,0,0,0,1,1,1308,200,2073600,0.1,1
1,1,0,0,0,0,0,1309,50,2073600,0.1,4
0,0,1,1,0,1,0,1310,200,2073600,0.9,8
0,0,0,1,0,1,0,1311,50,2073600,0.9,2
0,0,1,1,0,1,0,1312,200,2073600,0.9,4
1,1,0,0,0,0,0,1313,100,2073600,0.1,4
0,0,1,1,0,1,0,1314,200,2073600,0.1,8
0,0,1,1,0,1,0,1315,200,2073600,0.1,4
0,1,0,0,0,0,1,1316,400,2073600,0.1,4
0,1,0,0,0,0,1,1317,200,2073600,0.1,1
1,1,0,0,0,0,0,1318,400,2073600,0.1,4
0,1,0,0,0,0,1,1319,50,2073600,0.1,4
0,1,0,0,0,0,1,1320,100,2073600,0.1,4
1,1,0,0,0,0,0,1321,200,2073600,0.1,4
0,0,1,1,0,1,0,1322,200,307200,0.9,4
0,0,0,1,0,1,0,1323,200,2073600,0.9,4
1,0,0,0,0,1,0,1324,200,2073600,0.1,1
0,0,1,1,0,1,0,1325,200,307200,0.9,8
0,0,0,1,0,1,0,1326,200,2073600,0.9,1
1,1,0,0,0,0,0,1327,200,2073600,0.1,1
0,0,1,1,0,1,0,1328,200,307200,0.1,4
0,0,1,1,0,1,0,1329,200,307200,0.1,8
0,0,1,0,1,0,0,1330,50,2073600,0.1,8
1,0,1,0,0,0,0,1331,50,2073600,0.1,8
0,0,1,1,0,1,0,1332,50,307200,0.9,1
0,0,1,1,0,1,0,1333,50,307200,0.1,1
0,0,1,1,0,0,0,1334,200,2073600,0.9,1
0,0,1,0,1,0,0,1335,400,2073600,0.1,8
0,0,1,1,0,1,0,1336,200,307200,0.9,1
0,0,0,1,0,1,0,1337,200,2073600,0.9,2
0,0,1,1,0,0,0,1338,200,2073600,0.9,2
0,0,0,1,0,1,0,1339,400,2073600,0.9,8
1,0,1,0,0,0,0,1340,400,2073600,0.1,8
0,0,1,0,1,0,0,1341,100,2073600,0.1,8
0,0,0,1,0,1,0,1342,50,2073600,0.9,8
0,0,1,1,0,0,0,1343,400,2073600,0.9,8
0,0,1,1,0,1,0,1344,200,307200,0.1,1
1,0,1,0,0,0,0,1345,100,2073600,0.1,8
0,0,1,0,0,0,1,1346,400,2073600,0.1,8
0,0,1,1,0,0,0,1347,50,2073600,0.9,8
0,0,1,0,0,0,1,1348,50,2073600,0.1,8
0,0,1,1,0,0,0,1349,200,2073600,0.9,8
0,0,1,0,0,0,1,1350,100,2073600,0.1,8
0,0,1,0,1,1,0,1351,50,2073600,0.1,8
0,0,1,0,1,0,0,1352,200,2073600,0.1,8
1,0,1,0,0,0,0,1353,200,2073600,0.1,8
1,0,1,0,0,1,0,1354,50,2073600,0.1,8
0,0,1,0,1,1,0,1355,50,8294400,0.1,8
1,0,1,0,0,1,0,1356,50,8294400,0.1,8
0,0,1,0,1,1,0,1357,400,8294400,0.1,8
0,1,0,0,1,0,0,1358,400,2073600,0.1,8
0,0,1,1,0,1,0,1359,200,8294400,0.9,1
1,1,0,0,0,0,0,1360,400,2073600,0.1,8
0,0,1,1,0,1,0,1361,200,2073600,0.9,1
0,0,1,1,0,1,0,1362,200,8294400,0.1,1
1,0,1,0,0,1,0,1363,400,8294400,0.1,8
1,1,0,0,0,0,0,1364,100,2073600,0.1,8
0,1,0,0,0,0,1,1365,400,2073600,0.1,8
0,0,1,1,0,1,0,1366,200,2073600,0.1,1
0,1,0,0,0,0,1,1367,100,2073600,0.1,8
0,0,1,0,1,0,0,1368,50,307200,0.1,2
0,0,1,0,1,1,0,1369,400,2073600,0.1,8
1,0,1,0,0,0,0,1370,50,307200,0.1,2
0,0,1,0,1,0,0,1371,100,307200,0.1,2
0,1,0,1,0,1,0,1372,50,8294400,0.9,2
1,0,1,0,0,1,0,1373,400,2073600,0.1,8
1,0,1,0,0,0,0,1374,100,307200,0.1,2
0,0,1,1,0,1,0,1375,50,307200,0.9,2
0,0,1,0,0,1,1,1376,400,8294400,0.1,8
0,0,0,0,1,1,0,1377,50,307200,0.1,2
0,0,1,1,0,1,0,1378,50,2073600,0.9,2
0,0,1,0,0,1,1,1379,400,2073600,0.1,8
1,0,0,0,0,1,0,1380,50,307200,0.1,2
0,0,1,1,0,1,0,1381,100,2073600,0.9,2
0,0,1,0,0,1,1,1382,50,8294400,0.1,8
0,0,0,0,1,1,0,1383,100,307200,0.1,2
1,0,0,0,0,1,0,1384,100,307200,0.1,2
0,0,1,0,0,1,1,1385,50,2073600,0.1,8
0,0,0,0,1,1,0,1386,400,307200,0.1,2
1,0,0,0,0,1,0,1387,400,307200,0.1,2
0,0,1,1,0,0,0,1388,400,8294400,0.9,8
0,0,1,1,0,1,0,1389,100,307200,0.1,2
0,0,1,0,1,0,0,1390,400,307200,0.1,2
1,0,1,0,0,0,0,1391,400,307200,0.1,2
0,0,1,1,0,0,0,1392,50,8294400,0.9,8
0,0,1,1,0,1,0,1393,100,2073600,0.1,2
0,0,1,0,1,0,0,1394,400,2073600,0.1,2
1,0,1,0,0,0,0,1395,400,2073600,0.1,2
0,0,0,1,0,1,0,1396,400,8294400,0.9,8
0,0,0,1,0,1,0,1397,50,8294400,0.9,8
0,0,1,0,1,0,0,1398,50,2073600,0.1,2
0,0,0,1,0,1,0,1399,400,8294400,0.1,8
0,0,0,1,0,1,0,1400,50,8294400,0.1,8
1,0,1,0,0,0,0,1401,50,2073600,0.1,2
0,1,1,1,0,0,0,1402,100,307200,0.9,2
0,1,1,1,0,0,0,1403,100,307200,0.1,2
0,1,1,1,0,0,0,1404,100,2073600,0.9,2
0,1,1,1,0,0,0,1405,100,2073600,0.1,2
0,0,1,0,1,0,0,1406,100,2073600,0.1,2
0,0,1,1,0,0,0,1407,400,8294400,0.1,8
0,0,1,1,0,0,0,1408,50,8294400,0.1,8
0,0,1,1,0,0,0,1409,400,307200,0.9,8
1,0,1,0,0,0,0,1410,100,2073600,0.1,2
0,0,0,0,1,1,0,1411,400,2073600,0.1,2
0,1,1,0,0,1,1,1412,100,2073600,0.1,2
1,0,0,0,0,1,0,1413,400,2073600,0.1,2
0,1,1,0,0,1,1,1414,100,8294400,0.1,2
0,0,0,0,1,1,0,1415,50,2073600,0.1,2
0,0,1,1,0,0,0,1416,400,307200,0.1,8
1,0,0,0,0,1,0,1417,50,2073600,0.1,2
0,0,1,1,0,1,0,1418,50,307200,0.1,2
0,0,1,1,0,0,0,1419,50,307200,0.9,8
0,0,1,1,0,1,0,1420,50,2073600,0.1,2
0,0,1,1,0,1,0,1421,50,8294400,0.9,2
0,0,0,0,1,1,0,1422,100,2073600,0.1,2
0,0,1,1,0,0,0,1423,50,307200,0.1,8
0,0,0,1,0,1,0,1424,400,307200,0.9,8
0,0,0,1,0,1,0,1425,400,307200,0.1,8
1,0,0,0,0,1,0,1426,100,2073600,0.1,2
0,0,0,1,0,1,0,1427,50,307200,0.9,8
0,0,1,0,1,0,0,1428,200,307200,0.1,2
0,0,1,1,0,1,0,1429,50,8294400,0.1,2
0,0,0,1,0,1,0,1430,50,307200,0.1,8
1,1,1,0,0,1,0,1431,50,307200,0.1,2
1,0,1,0,0,0,0,1432,200,307200,0.1,2
0,0,1,0,1,1,0,1433,400,307200,0.1,8
0,0,0,0,1,1,0,1434,200,307200,0.1,2
0,1,1,0,1,1,0,1435,50,307200,0.1,2
1,0,1,0,0,1,0,1436,400,307200,0.1,8
0,0,1,0,0,1,1,1437,400,307200,0.1,8
0,1,1,1,0,0,0,1438,50,307200,0.9,2
0,0,1,0,1,1,0,1439,50,307200,0.1,8
1,0,0,0,0,1,0,1440,200,307200,0.1,2
1,0,1,0,0,1,0,1441,50,307200,0.1,8
0,1,1,1,0,0,0,1442,50,307200,0.1,2
0,0,1,0,1,0,0,1443,200,2073600,0.1,2
1,1,1,0,0,1,0,1444,50,2073600,0.1,2
0,0,1,0,0,1,1,1445,50,307200,0.1,8
0,0,0,1,0,1,0,1446,400,8294400,0.1,2
1,0,1,0,0,0,0,1447,200,2073600,0.1,2
0,0,0,0,1,1,0,1448,200,2073600,0.1,2
0,1,1,0,1,1,0,1449,50,2073600,0.1,2
0,1,1,1,0,0,0,1450,50,2073600,0.9,2
1,0,0,0,0,1,0,1451,200,2073600,0.1,2
0,0,0,1,0,1,0,1452,50,8294400,0.9,2
0,1,0,0,1,0,0,1453,400,307200,0.1,2
1,1,0,0,0,0,0,1454,400,307200,0.1,2
0,1,0,0,1,0,0,1455,50,307200,0.1,2
0,0,0,1,0,1,0,1456,50,8294400,0.1,2
0,0,0,1,0,1,0,1457,50,307200,0.9,2
1,1,0,0,0,0,0,1458,50,307200,0.1,2
0,1,1,1,0,0,0,1459,50,2073600,0.1,2
0,1,1,0,0,1,1,1460,50,307200,0.1,2
0,1,1,0,0,1,1,1461,50,2073600,0.1,2
1,1,1,0,0,1,0,1462,50,8294400,0.1,2
0,1,1,0,1,1,0,1463,50,8294400,0.1,2
0,1,0,0,1,0,0,1464,100,307200,0.1,2
0,1,1,1,0,0,0,1465,50,8294400,0.9,2
1,1,0,0,0,0,0,1466,100,307200,0.1,2
0,1,0,0,1,0,0,1467,400,2073600,0.1,2
0,1,1,1,0,0,0,1468,50,8294400,0.1,2
0,0,0,1,0,1,0,1469,400,307200,0.1,2
0,0,0,1,0,1,0,1470,50,307200,0.1,2
0,1,1,0,0,1,1,1471,50,8294400,0.1,2
1,1,0,0,0,0,0,1472,400,2073600,0.1,2
0,1,0,1,0,0,0,1473,50,2073600,0.9,4
0,1,0,1,0,0,0,1474,50,2073600,0.1,4
0,1,1,0,1,0,0,1475,400,8294400,0.1,8
0,1,0,0,1,0,0,1476,50,2073600,0.1,2
0,1,0,1,0,1,0,1477,100,2073600,0.1,2
1,1,1,0,0,0,0,1478,400,8294400,0.1,8
0,1,0,1,0,0,0,1479,400,8294400,0.9,8
1,1,0,0,0,0,0,1480,50,2073600,0.1,2
0,1,0,0,1,0,0,1481,100,2073600,0.1,2
0,1,0,1,0,1,0,1482,50,307200,0.9,2
0,1,0,1,0,1,0,1483,50,307200,0.1,2
1,1,0,0,0,0,0,1484,100,2073600,0.1,2
0,1,0,0,1,0,0,1485,200,307200,0.1,2
1,1,0,0,0,0,0,1486,200,307200,0.1,2
0,1,0,0,1,0,0,1487,200,2073600,0.1,2
1,1,0,0,0,0,0,1488,200,2073600,0.1,2
0,1,0,1,0,0,0,1489,400,8294400,0.1,8
0,1,1,0,1,0,0,1490,400,2073600,0.1,8
1,1,1,0,0,0,0,1491,400,2073600,0.1,8
