cfg_1,cfg_2,cfg_3,cfg_4,cfg_5,cfg_6,cfg_7,cfg_8,cfg_9,cfg_10,cfg_11,cfg_12,cfg_13,cfg_14,cfg_15,cfg_16,cfg_17,cfg_18,cfg_19,cfg_20,throughput
229,18798233,4727,716712250,63315101,511714026,88663,498459408,0,40,14897900420,24647,1600998143,98,117347480,full,3592,79209290,31,449018,299.75
229,262156605,4727,716712250,63315101,511714026,78662,737772384,0,40,14897900420,24647,1600998143,101,112342487,full,4612,79209290,31,382712,301.67
106,18798233,4727,716712250,63315101,511714026,88663,498459408,0,28,15001663751,24647,1600998143,101,117347480,full,4612,79209290,31,471120,292.16
229,860891870,4727,716712250,63315101,511714026,78662,498459408,0,40,14897900420,24978,1600998143,101,119849977,full,4612,75865674,40,515324,297.18
229,18798233,4727,716712250,63315101,511714026,78662,498459408,0,40,14897900420,24647,1600998143,101,117347480,full,4612,79209290,31,471120,294.08
39,401183575,4727,734727537,63315101,283632634,88663,558287652,0,84,14299997355,25308,1600998143,98,117347480,full,7673,90474566,44,449018,291.95
721,303794986,296,716712250,123028163,896860334,88663,498459408,0,26,14897900420,20774,30057709,98,116513315,minimal,4612,79209290,77,449018,389.93
721,511420649,4308,716712250,123028163,896860334,1854,797600628,0,26,14897900420,20774,30057709,98,114010818,minimal,4612,65075738,77,318614,296.83
721,303794986,296,973664745,94183432,896860334,58661,468545286,0,26,13631273276,2243,469354667,91,116513315,minimal,5632,56678740,39,449018,394.96
721,303794986,3259,716712250,94183432,896860334,58661,498459408,0,26,14897900420,20774,30057709,91,116513315,minimal,5632,56678740,77,449018,304.58
475,18798233,4727,588236003,94183432,511714026,73662,468545286,0,64,13631273276,17612,1381349664,111,117347480,full,5632,90474566,50,449018,300.99
721,446293363,296,716712250,123028163,676285838,88663,483502347,0,26,14264586848,9572,30057709,95,116513315,minimal,5632,79209290,77,449018,386.62
721,303794986,296,973664745,94183432,896860334,88663,483502347,0,26,14264586848,11508,469354667,98,116513315,minimal,4612,79209290,58,449018,389.22
475,303794986,296,716712250,123028163,511714026,88663,498459408,0,64,14897900420,14401,1381349664,111,117347480,full,4612,90474566,50,515324,399.97
721,303794986,296,845188498,108605798,896860334,58661,468545286,0,26,13947930062,6875,469354667,91,116513315,minimal,5632,56678740,49,449018,381.34
721,303794986,3049,962300658,72323993,896860334,58661,692901201,0,98,13348792902,2843,517631260,91,116513315,minimal,4102,65075738,31,351767,307.63
721,670379007,5357,934815407,109989593,896860334,112151,827514750,0,26,13417145725,2243,1142888315,91,116513315,noblob,530,56678740,39,449018,296.37
721,749808911,4308,852809004,94183432,896860334,27683,468545286,0,96,12759216182,2904,469354667,97,34747462,minimal,3711,67944015,39,318614,302.88
721,670280457,296,743589343,32478623,363668288,58661,468545286,0,69,13631273276,2243,1600998143,91,86823902,full,5632,56678740,35,515324,371.46
547,303794986,296,861829140,62384401,688053996,58661,588201774,0,82,13631273276,10197,1004402582,102,82653074,minimal,4492,56678740,37,416969,384.34
721,303794986,296,845188498,108605798,896860334,58661,468545286,0,26,13631273276,2243,469354667,91,116513315,minimal,5632,56678740,49,449018,388.58
967,25246545,18291,973664745,109617597,697726995,48660,468545286,0,20,12997959704,2243,469354667,91,114844984,minimal,6143,47085272,39,415865,265.59
721,18798233,4727,716712250,63315101,511714026,58661,498459408,0,26,14897900420,2243,469354667,91,116513315,full,4612,79209290,31,449018,292.69
721,303794986,4727,973664745,63315101,511714026,58661,498459408,0,26,13631273276,2243,469354667,91,116513315,full,4612,79209290,31,449018,292.77
844,446293363,296,401216502,94183432,630659292,58661,468545286,0,26,13631273276,4469,13357168,91,116513315,minimal,5632,56678740,34,449018,386.67
649,303794986,296,871185441,118594637,129666216,58661,797600628,0,81,13110049380,6482,469354667,91,123519587,minimal,5632,56678740,36,252308,394.16
721,303794986,3049,973664745,80500679,896860334,58661,677944140,0,26,13022575674,2243,469354667,91,116513315,noblob,3472,56678740,39,340716,308.2
721,630516230,1161,752609478,94183432,39282580,94786,408717042,0,26,12727629054,24785,2197593704,91,116513315,minimal,5632,93135012,39,613679,332.27
547,769691025,296,973664745,70261176,688053996,58661,588201774,0,30,13938369621,2243,109509240,91,129689690,minimal,4492,56678740,39,269436,375.62
895,749808911,4308,973664745,114238868,868123619,58661,468545286,0,26,13631273276,2243,469354667,89,116513315,minimal,4029,56678740,39,449018,303.46
721,630516230,1161,752609478,94183432,39282580,94786,408717042,0,26,12727629054,2243,2197593704,91,116513315,minimal,5632,56678740,39,613679,333.09
721,262156605,4727,716712250,94183432,511714026,58661,737772384,0,40,14897900420,2243,469354667,91,112342487,minimal,5632,85896523,12,449018,286.51
721,303794986,1672,973664745,83253713,896860334,58661,580723244,0,26,13490033089,2543,493492963,91,116513315,minimal,4867,60877239,39,400393,314.72
229,303794986,296,716712250,63315101,511714026,88663,498459408,0,26,14897900420,24647,1600998143,91,117347480,minimal,3592,56678740,39,449018,380.18
721,303794986,296,973664745,94183432,896860334,58661,483502347,0,26,13631273276,11508,469354667,98,116513315,minimal,4612,56678740,58,449018,383.61
403,609741733,296,973664745,92601584,896860334,45352,588201774,0,33,12830037197,17353,3480167608,96,116513315,minimal,2691,56678740,57,520298,393.8
721,303794986,820,973664745,3192140,39282580,58661,378802920,0,75,13631273276,9536,469354667,97,102502774,minimal,5632,56678740,36,466147,358.16
721,303794986,1686,973664745,54507626,688053996,32832,588201774,0,26,13938369621,10197,469354667,91,116513315,minimal,5632,76341014,35,564502,304.05
373,670280457,296,807219309,94183432,896860334,63809,498459408,0,69,14810426714,17491,469354667,91,51295329,minimal,5632,84738013,35,515324,392.28
721,303794986,296,861829140,94183432,688053996,58661,468545286,0,62,13631273276,10197,1899295924,91,35616457,minimal,5632,76341014,35,449018,393.22
229,303794986,296,716712250,94183432,511714026,58661,498459408,0,40,14897900420,24978,469354667,91,116513315,full,4612,56678740,40,449018,394.32
721,303794986,296,973664745,94183432,896860334,58661,468545286,0,26,13631273276,2243,469354667,91,116513315,minimal,5632,56678740,49,449018,396.5
721,303794986,296,861829140,94183432,688053996,58661,468545286,0,62,13631273276,10197,469354667,91,35616457,minimal,5632,56678740,39,449018,382.3
721,303794986,296,716712250,94183432,896860334,1854,797600628,0,26,14897900420,20774,30057709,91,116513315,minimal,4612,56678740,39,449018,379.59
721,303794986,296,973664745,94183432,896860334,58661,468545286,0,26,13631273276,2243,469354667,91,116513315,minimal,5632,56678740,39,449018,393.56
721,283912873,35501,899798328,94183432,896860334,27683,558287652,0,26,12759216182,2243,767652447,91,116513315,minimal,3711,56678740,39,449018,262.19
793,303794986,2118,973664745,94183432,938416836,58661,677944140,0,26,13631273276,1639,469354667,110,116513315,minimal,5632,84298100,39,449018,308.67
721,303794986,296,973664745,94183432,896860334,58661,468545286,0,41,13631273276,11354,469354667,105,116513315,minimal,4492,56678740,39,449018,394.84
721,303794986,296,973664745,67448981,896860334,32832,468545286,0,26,13631273276,2243,1899295924,105,40321025,minimal,5632,56678740,39,606592,396.96
547,303794986,1686,861829140,94183432,896860334,32832,588201774,0,41,13631273276,11354,469354667,91,40321025,minimal,5632,56678740,39,606592,322.1
967,303794986,12136,652976195,96250372,896860334,32832,468545286,0,20,12997959704,2243,618503557,93,40321025,minimal,5632,45413464,43,606592,271.16
721,303794986,4727,716712250,94183432,896860334,58661,468545286,0,40,14897900420,2243,886027515,95,45427252,noblob,4612,85896523,39,303924,295.67
721,303794986,296,909426621,74660164,896860334,32832,468545286,0,26,13631273276,2243,1899295924,105,40321025,minimal,5632,56678740,44,606592,390.87
721,303794986,296,845188498,94183432,896860334,71575,468545286,0,26,14264586848,11508,50120177,91,116513315,minimal,5632,56678740,58,370231,389.22
475,262156605,4727,716712250,76682326,896860334,91577,737772384,0,26,13631273276,2243,886027515,95,24810171,minimal,4612,56678740,12,303924,292.63
721,303794986,296,973664745,67448981,878944203,4428,692901201,0,34,13631273276,2243,2991414192,110,40321025,minimal,2962,84298100,35,731013,384.83
721,956257342,296,961692500,67448981,938416836,32832,677944140,0,26,13631273276,1639,1899295924,105,123177783,minimal,5632,56678740,37,731013,391.53
547,303794986,296,861829140,67448981,896860334,32832,588201774,0,41,13631273276,11354,1899295924,105,40321025,minimal,5632,77503238,35,606592,384.18
721,303794986,296,752609478,67448981,39282580,94786,408717042,0,97,13631273276,2243,1899295924,111,40321025,minimal,5632,56678740,39,606592,400.1
721,303794986,296,807219309,67448981,363668288,32832,498459408,0,26,13631273276,17491,1600998143,105,40321025,minimal,6414,56678740,35,515324,390.46
721,303794986,3259,606184617,94183432,39282580,89638,468545286,0,97,14897900420,2243,30057709,94,116513315,minimal,5632,56678740,39,449018,302.04
721,303794986,296,863137112,94183432,896860334,119640,453588225,0,62,14264586848,11508,1899295924,101,40321025,minimal,4612,56678740,58,449018,393.46
721,303794986,296,752609478,67448981,39282580,63809,408717042,0,62,13631273276,2243,1899295924,108,40321025,minimal,5632,56678740,39,606592,385.79
721,18798233,296,606184617,63315101,896860334,119640,468545286,0,75,13631273276,2243,1899295924,101,117347480,full,5632,79209290,31,606592,370.12
721,303794986,28711,752609478,69515922,811696741,79286,423674103,0,55,13595862769,20989,1899295924,110,40321025,minimal,5632,45413464,39,674328,259.49
373,303794986,1161,907082669,32967837,421457974,35406,588201774,0,62,13894632767,2243,2684766141,113,40321025,minimal,4883,56678740,14,606592,307.28
721,303794986,296,834524224,67448981,39282580,39116,237100073,0,68,14527946340,2243,2828796424,55,130618993,minimal,6681,81701738,81,606592,390.79
721,690162571,445,752609478,46011639,39282580,100352,141934303,0,96,13631273276,5998,1899295924,111,49784393,minimal,9602,56678740,39,424056,374.91
721,303794986,922,861829140,109676820,1012439705,94786,677944140,0,97,13938369621,14666,2438620619,111,29346720,minimal,5632,70268463,39,606592,346.08
285,303794986,683,752609478,67448981,39282580,83935,408717042,0,85,13565053807,2243,2800160991,111,49791248,minimal,3341,91972788,69,606592,372.01
721,303794986,296,961692500,67448981,938416836,32832,408717042,0,97,13631273276,1639,1899295924,111,123177783,minimal,5632,56678740,39,606592,389.97
721,303794986,296,642081845,54081756,329611772,112849,408717042,0,97,13631273276,29509,2614266552,111,2224879,minimal,5632,56678740,39,606592,372.89
721,303794986,296,752609478,67448981,1031986450,94786,378802920,0,97,12997959704,2243,2405930128,119,40321025,minimal,6143,56678740,39,606592,387.98
721,303794986,4727,973664745,63315101,39282580,58661,498459408,0,26,13631273276,2243,469354667,111,40321025,full,5632,79209290,39,606592,287.89
844,324614177,296,752609478,69515922,348132694,102849,408717042,0,97,12997959704,29522,2048444814,111,40321025,minimal,5632,56678740,39,718533,396.35
721,437332438,296,999661689,67448981,1062894436,94786,408717042,0,29,13631273276,2243,1899295924,127,48860134,minimal,835,56678740,58,664707,396.78
721,232333435,296,771322081,88923777,998292588,94786,408717042,0,7,15271216234,2243,1899295924,111,88272603,full,5632,56678740,24,473979,391.84
721,719985741,445,752609478,67448981,39282580,38605,408717042,0,97,11946365087,6366,1899295924,111,40321025,minimal,8908,91972788,20,606592,374.21
721,690162571,296,807219309,58459468,39282580,100352,852412422,0,97,12319680900,2243,2920674448,111,77486487,minimal,5632,56678740,10,606592,376.52
460,660339401,296,861829140,67448981,525861142,94786,765178281,0,45,12692996714,2243,1899295924,111,40321025,minimal,5632,56678740,39,606592,382.75
721,511890364,296,752609478,67448981,39282580,66696,408717042,0,97,13631273276,4304,1899295924,111,40321025,minimal,5632,74325764,39,606592,392.84
721,303794986,296,752609478,67448981,39282580,94786,378802920,0,97,12997959704,2243,2405930128,119,40321025,minimal,5632,56678740,39,606592,371.28
721,303794986,296,752609478,67448981,275498303,76724,573244713,0,97,13631273276,2243,1184325295,111,40321025,minimal,5632,71287631,39,606592,388.79
721,303794986,296,752609478,54081756,118872939,4506,408717042,0,96,12997959704,2243,2833915031,111,40321025,minimal,5632,56678740,39,606592,363.3
721,283912873,296,752609478,94183432,896860334,27683,558287652,0,97,13631273276,2243,1899295924,91,40321025,minimal,5632,56678740,39,606592,394.74
721,303794986,296,752609478,67448981,451838274,107909,408717042,0,59,13631273276,11088,1899295924,111,123825870,minimal,8389,56678740,27,606592,393.92
982,303794986,296,916438970,119792108,735030892,5628,408717042,0,97,13631273276,2243,1537755552,111,11546574,minimal,2876,56678740,47,606592,386.08
229,18798233,2210,673871844,67448981,39282580,96725,408717042,0,97,14403760686,20670,1600998143,118,40321025,minimal,5632,80643429,39,606592,313.22
450,893982336,21408,576468352,90913304,598693184,57306,643164032,1,90,11892075520,10447,3426440448,27,133625328,minimal,4448,87451624,38,568652,235.22
763,327449632,11231,52751424,60988264,493352128,113526,443385952,0,15,14781188096,20218,453904512,103,1242786,minimal,6344,65995200,72,173625,266.56
540,754201088,31386,819139904,26485016,51170196,29964,268162416,1,27,13213300736,24429,1733703040,37,82170288,noblob,9834,102610944,89,958991,229.71
228,171532192,1253,296473312,123577312,1036281792,71772,868465152,2,53,10803938304,4410,2959117568,95,50451172,full,333,12965348,24,282745,318.08
87,564768640,15963,444111936,114043152,729693952,6090,52537220,1,48,15598065664,27708,2368263424,55,27384550,minimal,2061,18801358,4,497072,234.48
650,124044544,26611,989872704,369245,364309440,95650,1058654208,2,70,12401775616,2995,1511944320,75,105241016,minimal,7779,130454256,87,760279,249.32
935,940869888,5990,150454736,36906004,199086624,49688,714052992,1,82,11620472832,11864,642105728,16,45285028,noblob,6832,37106376,52,106742,251.29
372,517596800,36584,697263872,83539688,890601984,121148,381156000,0,10,13725249536,16926,4050852096,115,89587192,full,3649,82665208,36,651169,252.24
269,708823168,8651,1020037248,55472276,988851648,9768,79465048,1,41,10635476992,15947,3718026752,71,36702472,noblob,9528,31051340,94,358533,246.21
957,217231104,38911,498357760,92800480,70811544,83594,948233984,2,64,13381900288,13534,178933504,60,97782360,full,1304,117547000,17,899069,254.02
742,864215808,18618,776188096,129070760,441664736,37100,756202496,1,76,14612420608,1905,1995567616,128,19082568,minimal,4791,49486408,46,249443,236.12
54,357536096,28944,255555440,24702330,614207424,125342,288019776,0,4,12060371968,29516,2714191872,4,113716760,minimal,5410,69890048,68,508698,254.16
132,1054834432,34338,82322936,15299239,841075072,60978,566807040,1,96,14220255232,6098,2626621952,106,73868816,noblob,7163,99697920,59,707456,226.26
570,403838592,3288,630258496,102823928,216630208,101468,502310656,0,21,11125006336,23454,1270459392,23,58926400,full,2722,53095776,31,35070,291.11
847,660757376,24356,375851104,68587152,310524320,17390,140967024,1,34,12897086464,22001,937591552,84,125043280,minimal,1772,114989272,8,816536,222.52
410,28261074,13270,924835456,48229720,743111424,75976,878613760,2,60,15102902272,9346,3772047360,48,9437440,minimal,8748,195911,79,425431,259.13
395,626638400,38718,188746736,118949864,248646448,107466,172471312,1,66,12606470144,8060,2213447936,119,32284538,minimal,754,90322304,93,201842,224.25
832,60085348,8844,708367552,31374078,806961408,50912,914349248,2,39,15394388992,20721,1423455616,11,101227560,minimal,9008,62600348,22,555824,263.88
617,1021614528,28746,433009024,65551684,779255552,69974,602505664,1,2,13927674880,24043,679742080,80,50314044,noblob,5526,105497752,42,342661,233.18
180,438958048,18816,951580032,86087248,280671680,27452,533851872,0,79,11417121792,6681,4290074368,53,85702760,full,4877,9554378,70,915423,276.57
8,834209088,4263,862233472,78650624,100729712,93852,791933888,1,22,14904524800,28226,3271369472,91,129740912,minimal,3141,21671852,54,865127,233.55
695,393505600,33362,303856608,41533448,952641984,3578,319528160,0,95,11767800832,622,365675392,39,6271806,minimal,7572,127059608,33,377342,254.29
973,671359680,14241,569083712,5195302,648255552,115088,111002160,1,59,10926954496,14120,1771072640,100,78156848,noblob,8527,39993508,6,724299,227.7
285,248074416,23385,9659012,109479736,409714048,43294,983936704,2,35,13091295232,16525,3198602496,32,55351164,full,1560,79253920,84,17733,251.07
326,976187200,11583,365999584,20091268,395211872,89647,682548672,1,16,11248668672,18217,2454277120,44,69886864,noblob,5935,26067506,50,976318,230.91
888,484574304,21055,883452352,133943440,692500352,16154,345420480,0,90,14096305152,13147,1166014976,86,63856864,full,4028,123054992,66,265893,255.64
